,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
119589,546554,35915B,BLUE KNITTED HEN ,6,3/15/11 9:13,2.325359471242574,16037.0,United Kingdom
510123,579430,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,11/29/11 13:06,1.761635963062556,12748.0,United Kingdom
64968,541684,22151,PLACE SETTING WHITE HEART,25,1/20/11 15:22,0.5919096835890189,15498.0,United Kingdom
423517,573149,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,2,10/27/11 19:56,1.1979124548825382,16438.0,United Kingdom
535512,581217,21934,SKULL SHOULDER BAG,14,12/8/11 9:20,2.297173295833573,,United Kingdom
298384,563018,16169E,WRAP 50'S  CHRISTMAS,25,8/11/11 12:53,0.5919096835890189,13427.0,United Kingdom
446078,574873,22111,SCOTTIE DOG HOT WATER BOTTLE,5,11/7/11 13:01,6.9760784137277225,16362.0,United Kingdom
28977,538678,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,12/13/10 16:46,2.7481521023775874,,United Kingdom
255444,C559347,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,-12,7/7/11 17:22,1.761635963062556,18072.0,United Kingdom
536997,581237,23507,MINI PLAYING CARDS BUFFALO BILL ,1,12/8/11 10:40,0.5919096835890189,15443.0,United Kingdom
264112,560080,82583,HOT BATHS METAL SIGN,96,7/14/11 16:23,3.3682479613756073,17450.0,United Kingdom
426730,573362,22726,ALARM CLOCK BAKELIKE GREEN,4,10/30/11 13:06,5.284907889187668,12597.0,Spain
406635,571824,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,10/19/11 11:49,2.7481521023775874,12472.0,Germany
375959,569488,23461,SWEETHEART BIRD HOUSE,3,10/4/11 13:10,5.8486313973676864,16440.0,United Kingdom
165943,550835,22630,DOLLY GIRL LUNCH BOX,1,4/21/11 10:52,2.7481521023775874,15034.0,United Kingdom
29383,538783,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,12,12/14/10 11:38,1.1979124548825382,14961.0,United Kingdom
162257,550499,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/18/11 15:16,8.15989778090576,,United Kingdom
279368,561314,22291,HANGING CHICK CREAM DECORATION,12,7/26/11 12:36,2.0434977171525652,16266.0,United Kingdom
479928,577228,21733,RED HANGING HEART T-LIGHT HOLDER,6,11/18/11 12:07,4.157460872827633,12391.0,Cyprus
172952,551603,82600,NO SINGING METAL SIGN,4,5/3/11 11:34,2.9595484179450944,16745.0,United Kingdom
363099,568539,22934,BAKING MOULD EASTER EGG WHITE CHOC,6,9/27/11 14:07,4.157460872827633,13016.0,United Kingdom
419162,572758,23241,TREASURE TIN GYMKHANA DESIGN,1,10/25/11 18:39,5.8204452219586855,,United Kingdom
175349,551953,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,5/5/11 11:53,2.325359471242574,13448.0,United Kingdom
76841,542662,22960,JAM MAKING SET WITH JARS,6,1/31/11 12:10,5.989562274412691,18145.0,United Kingdom
74119,542401,21329,DINOSAURS  WRITING SET ,1,1/27/11 15:51,2.325359471242574,14541.0,United Kingdom
287541,562106,21786,POLKADOT RAIN HAT ,1,8/2/11 15:19,0.5919096835890189,14076.0,United Kingdom
97863,544659,84819,DANISH ROSE ROUND SEWING BOX,1,2/22/11 13:20,5.989562274412691,18114.0,United Kingdom
382328,569898,85150,LADIES & GENTLEMEN METAL SIGN,1,10/6/11 16:08,6.990171501432223,,United Kingdom
391099,570652,22733,3D TRADITIONAL CHRISTMAS STICKERS,36,10/11/11 13:45,1.761635963062556,17863.0,United Kingdom
541523,581498,84375,SET OF 20 KIDS COOKIE CUTTERS,3,12/9/11 10:26,5.8204452219586855,,United Kingdom
260307,559807,21980,PACK OF 12 RED RETROSPOT TISSUES ,12,7/12/11 14:48,0.408699543430513,17841.0,United Kingdom
80679,543054,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2/3/11 10:39,1.1979124548825382,13394.0,United Kingdom
496501,578344,84569D,PACK 6 HEART/ICE-CREAM PATCHES,2,11/24/11 9:21,3.4668995753071106,,United Kingdom
82736,543251,22698,PINK REGENCY TEACUP AND SAUCER,6,2/4/11 14:51,4.157460872827633,14194.0,United Kingdom
47199,540396,15056N,EDWARDIAN PARASOL NATURAL,6,1/6/11 18:33,8.385387184177768,14031.0,United Kingdom
464877,576189,20981,12 PENCILS TALL TUBE WOODLAND,1,11/14/11 11:33,1.1979124548825382,14684.0,United Kingdom
516321,579885,23093,SMALL PARISIENNE HEART PHOTO FRAME ,2,11/30/11 17:37,3.509178838420612,15444.0,United Kingdom
534948,581175,23172,REGENCY TEA PLATE PINK,48,12/7/11 15:16,2.0434977171525652,14646.0,Netherlands
533063,581006,22112,CHOCOLATE HOT WATER BOTTLE,6,12/7/11 8:45,6.9760784137277225,14911.0,EIRE
88429,543803,85017B,ENVELOPE 50 BLOSSOM IMAGES,2,2/13/11 12:05,1.1979124548825382,17126.0,United Kingdom
521822,580367,23005,TRAVEL CARD WALLET I LOVE LONDON,5,12/2/11 16:39,1.1697262794735372,,United Kingdom
336522,566345,22705,WRAP GREEN PEARS ,25,9/12/11 12:27,0.5919096835890189,17685.0,United Kingdom
139878,548361,23126,FELTCRAFT GIRL AMELIE KIT,4,3/30/11 15:38,6.9760784137277225,16092.0,United Kingdom
12056,537362,21830,ASSORTED CREEPY CRAWLIES,24,12/6/10 12:34,0.5919096835890189,17596.0,United Kingdom
313094,564436,23004,TRAVEL CARD WALLET PANTRY,1,8/25/11 12:06,0.5919096835890189,17841.0,United Kingdom
306644,563830,21391,FRENCH LAVENDER SCENT HEART,24,8/19/11 12:20,1.0569815778375338,16638.0,United Kingdom
218047,555979,22383,LUNCH BAG SUKI DESIGN ,2,6/8/11 11:18,2.325359471242574,15039.0,United Kingdom
497489,578374,21937,found,50,11/24/11 11:21,0.0,,United Kingdom
74234,542409,22262,FELT EGG COSY CHICKEN,7,1/27/11 16:30,1.1979124548825382,15311.0,United Kingdom
358619,568156,84341B,SMALL PINK MAGIC CHRISTMAS TREE,36,9/25/11 12:16,0.535537332771017,14367.0,United Kingdom
226992,556813,22120,WELCOME  WOODEN BLOCK LETTERS,1,6/14/11 17:28,28.129803058182898,,United Kingdom
122954,546891,21458,2 PICTURE BOOK EGGS EASTER BUNNY,1,3/17/11 18:18,3.4668995753071106,,United Kingdom
137031,548011,22662,LUNCH BAG DOLLY GIRL DESIGN,200,3/29/11 11:14,2.0434977171525652,14646.0,Netherlands
183085,552643,20886,BOX OF 9 PEBBLE CANDLES,3,5/10/11 13:24,2.7481521023775874,16791.0,United Kingdom
271877,560723,22694,WICKER STAR ,2,7/20/11 13:53,2.9595484179450944,16464.0,United Kingdom
50181,540550,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,1/10/11 9:11,3.5937373646476143,12539.0,Spain
487431,577768,22961,JAM MAKING SET PRINTED,4,11/21/11 15:18,4.636625854780648,,United Kingdom
29662,538811,20723,STRAWBERRY CHARLOTTE BAG,10,12/14/10 12:22,1.1979124548825382,13178.0,United Kingdom
331595,566019,47559B,TEA TIME OVEN GLOVE,4,9/8/11 12:44,1.761635963062556,17243.0,United Kingdom
368506,568955,21136,PAINTED METAL PEARS ASSORTED,8,9/29/11 15:40,2.381731822060576,13759.0,United Kingdom
22660,538177,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,12/10/10 9:51,4.199740135941134,,United Kingdom
226375,556792,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,6/14/11 13:52,0.5919096835890189,17043.0,United Kingdom
148748,549251,84596L,BISCUITS SMALL BOWL LIGHT BLUE,2,4/7/11 12:16,0.5919096835890189,14449.0,United Kingdom
339647,566602,21394,RED POLKADOT BEAKER ,6,9/13/11 16:05,2.297173295833573,,United Kingdom
447338,574950,22893,MINI CAKE STAND T-LIGHT HOLDER,8,11/8/11 9:29,1.1697262794735372,,United Kingdom
11789,537312,21870,I CAN ONLY PLEASE ONE PERSON MUG,72,12/6/10 11:42,1.4938672966770477,14189.0,United Kingdom
201334,554280,22380,TOY TIDY SPACEBOY  ,5,5/23/11 13:35,2.9595484179450944,14817.0,United Kingdom
479845,577217,23485,BOTANICAL GARDENS WALL CLOCK ,1,11/18/11 11:53,35.23271926125112,17324.0,United Kingdom
17770,537775,22203,MILK PAN RED RETROSPOT,4,12/8/10 12:41,5.284907889187668,17722.0,United Kingdom
105968,545302,84800S,SMALL WHITE/PINK ROSE ART FLOWER,2,3/1/11 12:46,1.761635963062556,14506.0,United Kingdom
190113,553182,21169,YOU'RE CONFUSING ME METAL SIGN ,3,5/15/11 12:21,2.381731822060576,17107.0,United Kingdom
493089,578153,23320,GIANT 50'S CHRISTMAS CRACKER,3,11/23/11 11:22,4.07290234660063,12748.0,United Kingdom
309562,564093,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,8/23/11 10:29,2.0434977171525652,14930.0,Channel Islands
67190,541827,22798,ANTIQUE GLASS DRESSING TABLE POT,1,1/21/11 17:05,8.15989778090576,,United Kingdom
473241,576787,23581,JUMBO BAG PAISLEY PARK,10,11/16/11 13:54,2.9313622425360935,13815.0,Germany
498348,578518,22312,OFFICE MUG WARMER POLKADOT,1,11/24/11 13:54,4.157460872827633,14606.0,United Kingdom
145589,548894,22378,WALL TIDY RETROSPOT ,2,4/4/11 16:01,5.8204452219586855,,United Kingdom
95900,544467,22464,HANGING METAL HEART LANTERN,1,2/20/11 15:51,2.325359471242574,14502.0,United Kingdom
155455,549989,84988,SET OF 72 PINK HEART PAPER DOILIES,1,4/13/11 16:58,2.0434977171525652,13221.0,United Kingdom
57722,541219,22471,TV DINNER TRAY AIR HOSTESS ,3,1/14/11 14:06,5.8204452219586855,,United Kingdom
435598,574076,22161,HEART DECORATION RUSTIC HANGING ,4,11/2/11 15:38,1.1133539286555354,,United Kingdom
220080,556115,21531,RED RETROSPOT SUGAR JAM BOWL,6,6/9/11 9:39,3.5937373646476143,15241.0,United Kingdom
423839,573158,22835,HOT WATER BOTTLE I AM SO POORLY,8,10/28/11 8:56,6.9760784137277225,14738.0,United Kingdom
64441,541615,22570,FELTCRAFT CUSHION RABBIT,3,1/20/11 10:43,5.284907889187668,16395.0,United Kingdom
151133,549543,22519,CHILDS GARDEN BRUSH PINK,2,4/10/11 11:14,2.9595484179450944,18118.0,United Kingdom
258458,559652,21175,GIN + TONIC DIET METAL SIGN,12,7/11/11 12:47,3.5937373646476143,17164.0,United Kingdom
212020,555406,84879,ASSORTED COLOUR BIRD ORNAMENT,16,6/2/11 19:50,2.381731822060576,17231.0,United Kingdom
215239,555650,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,6/6/11 13:48,4.157460872827633,14156.0,EIRE
510845,579470,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,11/29/11 15:06,5.989562274412691,16549.0,United Kingdom
475821,C576919,23239,SET OF 4 KNICK KNACK TINS POPPIES,-6,11/17/11 10:44,5.8486313973676864,15529.0,United Kingdom
384595,570167,22465,HANGING METAL STAR LANTERN,12,10/7/11 14:04,2.325359471242574,15615.0,United Kingdom
368598,568988,22819,"BIRTHDAY CARD, RETRO SPOT",12,9/29/11 16:38,0.5919096835890189,12718.0,France
456415,575690,23661,MILK MAIDS MUG ,12,11/10/11 16:20,2.325359471242574,14189.0,United Kingdom
479930,577228,22804,PINK HANGING HEART T-LIGHT HOLDER,6,11/18/11 12:07,4.157460872827633,12391.0,Cyprus
91423,544098,22432,WATERING CAN PINK BUNNY,6,2/16/11 10:04,2.7481521023775874,16019.0,United Kingdom
257614,559538,22989,SET 2 PANTRY DESIGN TEA TOWELS,2,7/10/11 12:25,4.580253503962646,16880.0,United Kingdom
175794,551986,47566,PARTY BUNTING,4,5/5/11 14:41,6.9760784137277225,13888.0,United Kingdom
73939,542397,22934,BAKING MOULD EASTER EGG WHITE CHOC,48,1/27/11 15:22,3.5937373646476143,13328.0,United Kingdom
376283,569521,21327,SKULLS WRITING SET ,2,10/4/11 14:33,2.325359471242574,16474.0,United Kingdom
453139,575477,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1,11/9/11 16:14,15.206441633155983,,United Kingdom
138466,548197,22281,EASTER TREE YELLOW BIRDS,2,3/29/11 15:53,8.385387184177768,13588.0,United Kingdom
131667,547580,21756,BATH BUILDING BLOCK WORD,3,3/24/11 10:48,8.385387184177768,13488.0,United Kingdom
124636,546984,20725,LUNCH BAG RED RETROSPOT,1,3/18/11 12:35,2.325359471242574,15019.0,United Kingdom
491656,578072,23113,PANTRY CHOPPING BOARD,1,11/22/11 16:02,6.9760784137277225,17759.0,United Kingdom
457696,575740,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,11/11/11 9:25,0.408699543430513,18130.0,United Kingdom
241559,558233,23049,RECYCLED ACAPULCO MAT RED,2,6/27/11 14:36,11.62679735621287,18073.0,United Kingdom
178167,552229,DOT,DOTCOM POSTAGE,1,5/6/11 15:40,30.638372669583973,,United Kingdom
228141,556916,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,6/15/11 13:35,2.0434977171525652,16898.0,United Kingdom
333464,566195,16014,SMALL CHINESE STYLE SCISSOR,20,9/9/11 13:44,0.5919096835890189,12433.0,Norway
455337,575610,23206,LUNCH BAG APPLE DESIGN,10,11/10/11 12:45,2.325359471242574,16628.0,United Kingdom
354636,567890,23381,PACK OF 12 VINTAGE LEAF TISSUES ,24,9/22/11 15:40,0.5496304204755175,14125.0,United Kingdom
63553,541576,85040A,S/4 PINK FLOWER CANDLES IN BOWL,2,1/19/11 13:32,2.325359471242574,17097.0,Spain
394870,570887,22589,CARDHOLDER GINGHAM STAR,6,10/13/11 10:25,4.07290234660063,17169.0,United Kingdom
44090,540154,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,1,1/5/11 11:30,5.975469186708191,,United Kingdom
492870,578149,22619,SET OF 6 SOLDIER SKITTLES,2,11/23/11 11:11,10.513443427557334,,United Kingdom
449415,575117,21616,4 PEAR BOTANICAL DINNER CANDLES,1,11/8/11 14:22,1.761635963062556,12748.0,United Kingdom
66585,541809,20724,RED RETROSPOT CHARLOTTE BAG,34,1/21/11 14:59,3.4668995753071106,,United Kingdom
366761,568792,22697,GREEN REGENCY TEACUP AND SAUCER,6,9/29/11 9:53,4.157460872827633,18192.0,United Kingdom
71124,542109,48187,DOORMAT NEW ENGLAND,2,1/25/11 13:44,17.55998727980756,,United Kingdom
81397,543124,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2/3/11 14:15,11.979124548825382,15311.0,United Kingdom
139032,548259,21382,SET/4 SPRING FLOWER DECORATION,4,3/30/11 11:12,4.157460872827633,14099.0,United Kingdom
140591,548450,22028,PENNY FARTHING BIRTHDAY CARD,12,3/31/11 11:20,0.5919096835890189,15856.0,United Kingdom
178898,552245,21793,CLASSIC FRENCH STYLE BASKET BROWN,1,5/6/11 19:42,5.566769643277677,12748.0,United Kingdom
244206,558475,22203,MILK PAN RED RETROSPOT,7,6/29/11 15:58,4.636625854780648,,United Kingdom
323565,565320,23204,CHARLOTTE BAG APPLES DESIGN,32,9/2/11 13:10,1.1979124548825382,16745.0,United Kingdom
270672,560580,23298,SPOTTY BUNTING,30,7/19/11 15:23,5.8486313973676864,14088.0,United Kingdom
313334,564483,22333,RETROSPOT PARTY BAG + STICKER SET,8,8/25/11 13:46,2.325359471242574,14050.0,United Kingdom
225433,C556677,23169,CLASSIC GLASS COOKIE JAR,-2,6/13/11 17:19,5.8486313973676864,15643.0,United Kingdom
326025,565470,22077,6 RIBBONS RUSTIC CHARM,12,9/5/11 10:06,2.325359471242574,12576.0,Poland
40947,539749,22734,,30,12/21/10 15:33,0.0,,United Kingdom
378252,569638,22469,HEART OF WICKER SMALL,12,10/5/11 12:15,2.325359471242574,16140.0,United Kingdom
190564,553199,21577,SAVE THE PLANET COTTON TOTE BAG,2,5/15/11 15:13,3.170944733512601,17758.0,United Kingdom
438363,574313,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,11/3/11 17:45,5.989562274412691,13267.0,United Kingdom
160953,550470,21123,SET/10 IVORY POLKADOT PARTY CANDLES,1,4/18/11 13:49,3.4668995753071106,,United Kingdom
245052,558570,23127,FELTCRAFT GIRL NICOLE KIT,2,6/30/11 14:38,6.9760784137277225,17673.0,United Kingdom
510097,579427,22467,GUMBALL COAT RACK,4,11/29/11 13:04,3.5937373646476143,16479.0,United Kingdom
4900,536819,22988,SOLDIERS EGG CUP ,12,12/2/10 17:12,1.761635963062556,13402.0,United Kingdom
17980,537789,21523,DOORMAT FANCY FONT HOME SWEET HOME,20,12/8/10 12:49,9.512834200537803,14051.0,United Kingdom
132642,C547675,22263,FELT EGG COSY LADYBIRD ,-49,3/24/11 14:07,0.9301437884970296,17754.0,United Kingdom
342994,566923,22470,HEART OF WICKER LARGE,2,9/15/11 15:05,4.157460872827633,15511.0,United Kingdom
37400,539463,22300,COFFEE MUG DOG + BALL DESIGN,12,12/19/10 11:19,3.5937373646476143,18077.0,United Kingdom
75122,542541,22310,IVORY KNITTED MUG COSY ,4,1/28/11 14:25,4.636625854780648,,United Kingdom
104473,545182,17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,72,2/28/11 14:48,0.408699543430513,14046.0,United Kingdom
398188,571227,22317,FIVE CATS HANGING DECORATION,6,10/14/11 13:54,4.157460872827633,12477.0,Germany
366624,568782,23355,HOT WATER BOTTLE KEEP CALM,4,9/29/11 8:53,6.9760784137277225,13985.0,United Kingdom
172567,551547,21212,PACK OF 72 RETROSPOT CAKE CASES,17,5/3/11 9:44,2.9313622425360935,,United Kingdom
330068,565901,85099B,JUMBO BAG RED RETROSPOT,100,9/7/11 15:34,2.5226626991055805,13798.0,United Kingdom
533552,581058,20839,FRENCH PAISLEY CUSHION COVER ,12,12/7/11 11:06,1.1979124548825382,15969.0,United Kingdom
533518,581034,23344,JUMBO BAG 50'S CHRISTMAS ,10,12/7/11 10:48,2.9313622425360935,17049.0,United Kingdom
188653,553053,21624,VINTAGE UNION JACK DOORSTOP,6,5/13/11 10:20,8.385387184177768,12857.0,United Kingdom
296565,562922,20728,LUNCH BAG CARS BLUE,20,8/10/11 14:26,2.325359471242574,12594.0,Italy
528626,580729,23469,CARD HOLDER LOVE BIRD SMALL,1,12/5/11 17:24,11.68316970703087,,United Kingdom
74252,542412,85206A,CREAM FELT EASTER EGG BASKET,1,1/27/11 16:49,2.325359471242574,16725.0,United Kingdom
238512,557938,20719,WOODLAND CHARLOTTE BAG,3,6/23/11 15:35,2.297173295833573,,United Kingdom
469890,576614,22945,CHRISTMAS METAL TAGS ASSORTED ,6,11/15/11 16:38,1.1979124548825382,12933.0,United Kingdom
352178,567671,22386,JUMBO BAG PINK POLKADOT,1,9/21/11 15:34,5.8204452219586855,,United Kingdom
403282,571559,23202,JUMBO BAG VINTAGE LEAF,10,10/18/11 9:32,2.9313622425360935,14911.0,EIRE
423569,573151,23351,ROLL WRAP 50'S CHRISTMAS,12,10/27/11 20:09,1.761635963062556,17602.0,United Kingdom
472460,576688,22112,CHOCOLATE HOT WATER BOTTLE,3,11/16/11 12:16,6.9760784137277225,16717.0,United Kingdom
366027,568719,22074,6 RIBBONS SHIMMERING PINKS ,1,9/28/11 16:19,1.761635963062556,,United Kingdom
373266,569319,23439,HAND WARMER RED LOVE HEART,12,10/3/11 12:17,2.9595484179450944,14290.0,United Kingdom
282443,561650,22959,WRAP CHRISTMAS VILLAGE,25,7/28/11 15:31,0.5919096835890189,15329.0,United Kingdom
143473,548703,22383,LUNCH BAG SUKI DESIGN ,2,4/3/11 11:37,2.325359471242574,16010.0,United Kingdom
261379,559836,85199L,LARGE HANGING IVORY & RED WOOD BIRD,12,7/13/11 10:09,0.9160507007925291,13911.0,United Kingdom
448429,575059,20713,JUMBO BAG OWLS,1,11/8/11 12:25,2.9313622425360935,14071.0,United Kingdom
251823,559055,20856,DENIM PATCH PURSE PINK BUTTERFLY,4,7/5/11 17:09,2.297173295833573,,United Kingdom
153754,549813,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,1,4/12/11 12:16,6.9760784137277225,17972.0,United Kingdom
199085,554083,21519,GIN & TONIC DIET GREETING CARD ,12,5/22/11 11:51,0.5919096835890189,18125.0,United Kingdom
160844,550470,22861,EASTER TIN CHICKS IN GARDEN,1,4/18/11 13:49,4.636625854780648,,United Kingdom
226880,556813,23171,REGENCY TEA PLATE GREEN ,2,6/14/11 17:28,4.636625854780648,,United Kingdom
24113,538313,22727,ALARM CLOCK BAKELIKE RED ,2,12/10/10 13:50,5.284907889187668,15514.0,United Kingdom
416948,572567,21284,RETROSPOT CANDLE  SMALL,12,10/25/11 10:27,2.381731822060576,12398.0,Switzerland
106508,545333,21756,BATH BUILDING BLOCK WORD,1,3/1/11 16:22,16.39026100033402,,United Kingdom
531419,C580954,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,-9,12/6/11 14:19,5.284907889187668,12967.0,United Kingdom
198474,554054,15058A,BLUE POLKADOT GARDEN PARASOL,6,5/20/11 15:29,15.206441633155983,,United Kingdom
121075,546732,84692,BOX OF 24 COCKTAIL PARASOLS,2,3/16/11 11:41,0.5919096835890189,14606.0,United Kingdom
52375,540770,21524,DOORMAT SPOTTY HOME SWEET HOME,2,1/11/11 10:40,11.204004725077857,13468.0,United Kingdom
179473,552277,21865,PINK UNION JACK  PASSPORT COVER ,6,5/8/11 12:34,2.9595484179450944,13642.0,United Kingdom
457895,575751,23344,JUMBO BAG 50'S CHRISTMAS ,10,11/11/11 10:32,2.9313622425360935,14911.0,EIRE
127891,547248,85194L,HANGING SPRING FLOWER EGG LARGE,2,3/22/11 9:23,2.297173295833573,,United Kingdom
404452,571676,35648,VINTAGE BEAD PINK PURSE ,2,10/18/11 13:29,1.1697262794735372,16910.0,United Kingdom
183297,552655,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,5/10/11 14:22,4.157460872827633,14587.0,United Kingdom
289454,562264,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,8/3/11 16:14,3.4668995753071106,,United Kingdom
388115,570416,22798,ANTIQUE GLASS DRESSING TABLE POT,8,10/10/11 13:30,4.157460872827633,15608.0,United Kingdom
352950,567707,22037,ROBOT BIRTHDAY CARD,36,9/22/11 9:52,0.5919096835890189,14676.0,United Kingdom
523409,580512,85099B,JUMBO BAG RED RETROSPOT,10,12/4/11 13:55,2.9313622425360935,12673.0,Germany
456562,575698,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,11/10/11 16:51,2.0434977171525652,16094.0,United Kingdom
47170,C540393,85042,ANTIQUE LILY FAIRY LIGHTS,-1,1/6/11 18:08,6.9760784137277225,17428.0,United Kingdom
294681,562717,22197,POPCORN HOLDER,8,8/8/11 15:42,2.297173295833573,,United Kingdom
386197,570229,23503,PLAYING CARDS KEEP CALM & CARRY ON,1,10/9/11 13:30,1.761635963062556,15756.0,United Kingdom
487330,577768,22543,MINI JIGSAW BAKE A CAKE ,1,11/21/11 15:18,1.1697262794735372,,United Kingdom
227647,556890,23209,LUNCH BAG DOILEY PATTERN ,10,6/15/11 12:48,2.325359471242574,17581.0,United Kingdom
75193,542542,22728,ALARM CLOCK BAKELIKE PINK,4,1/28/11 14:37,5.284907889187668,12431.0,Australia
185382,552813,23047,PAPER LANTERN 5 POINT STUDDED STAR,2,5/11/11 12:44,8.103525430087759,15079.0,United Kingdom
485850,577690,84991,60 TEATIME FAIRY CAKE CASES,1,11/21/11 11:34,0.7751198237475247,12856.0,United Kingdom
249517,558904,84507B,STRIPES DESIGN MONKEY DOLL,1,7/4/11 16:18,6.990171501432223,,United Kingdom
457619,575739,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,11/11/11 9:05,5.8204452219586855,,United Kingdom
236156,557742,21084,SET/6 COLLAGE PAPER CUPS,24,6/22/11 11:46,0.2677686663855085,14911.0,EIRE
407258,571850,23247,BISCUIT TIN 50'S CHRISTMAS,4,10/19/11 12:54,4.07290234660063,14698.0,United Kingdom
432539,573876,21704,BAG 250g SWIRLY MARBLES,2,11/1/11 12:48,1.1979124548825382,16360.0,United Kingdom
528975,580730,22135,MINI LADLE LOVE HEART PINK,1,12/5/11 17:28,1.1697262794735372,,United Kingdom
159600,550348,22584,PACK OF 6 PANNETONE GIFT BOXES,6,4/18/11 9:38,3.5937373646476143,16947.0,United Kingdom
30634,538877,22077,6 RIBBONS RUSTIC CHARM,16,12/14/10 15:29,5.933189923594689,,United Kingdom
70380,542006,72741,GRAND CHOCOLATECANDLE,9,1/25/11 11:20,2.0434977171525652,15218.0,United Kingdom
322996,565235,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,9/2/11 9:43,2.325359471242574,13418.0,United Kingdom
342730,566912,20829,GLITTER HANGING BUTTERFLY STRING,8,9/15/11 14:05,2.9595484179450944,14367.0,United Kingdom
424077,573183,22998,TRAVEL CARD WALLET KEEP CALM,10,10/28/11 11:33,0.5919096835890189,15028.0,United Kingdom
474621,576841,23252,VINTAGE RED ENAMEL TRIM JUG ,1,11/16/11 15:26,5.284907889187668,17368.0,United Kingdom
237972,557891,23129,HEART SHAPED HOLLY WREATH,4,6/23/11 14:05,5.8486313973676864,17652.0,United Kingdom
330771,565927,22464,HANGING METAL HEART LANTERN,12,9/8/11 10:08,2.325359471242574,,EIRE
239342,558045,22993,SET OF 4 PANTRY JELLY MOULDS,12,6/24/11 13:35,1.761635963062556,12615.0,France
475695,576910,22212,FOUR HOOK  WHITE LOVEBIRDS,12,11/17/11 9:51,2.9595484179450944,12477.0,Germany
307500,563920,21671,RED SPOT CERAMIC DRAWER KNOB,12,8/21/11 14:00,1.761635963062556,16407.0,United Kingdom
450496,575176,22962,JAM JAR WITH PINK LID,1,11/8/11 18:29,2.297173295833573,,United Kingdom
318254,564825,23188,VINTAGE  2 METER FOLDING RULER,3,8/30/11 12:26,4.636625854780648,,United Kingdom
329843,565856,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,9/7/11 14:09,11.204004725077857,17345.0,United Kingdom
402715,571508,22339,CHRISTMAS TREE PAINTED ZINC ,3,10/17/11 15:27,0.8878645253835282,,United Kingdom
148752,549251,85194L,HANGING SPRING FLOWER EGG LARGE,4,4/7/11 12:16,1.1979124548825382,14449.0,United Kingdom
311431,564300,23346,SPACEBOY BEAKER,4,8/24/11 11:31,1.761635963062556,16723.0,United Kingdom
325285,565434,17021,NAMASTE SWAGAT INCENSE,36,9/4/11 13:35,0.4227926311350135,12867.0,United Kingdom
440749,574547,23219,LAUREL STAR ANTIQUE SILVER ,1,11/4/11 15:08,1.761635963062556,17841.0,United Kingdom
25187,538356,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,12/10/10 15:56,5.989562274412691,14062.0,United Kingdom
143372,548698,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,4/3/11 10:55,0.7751198237475247,18109.0,United Kingdom
364016,568614,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,9/28/11 11:26,0.7751198237475247,13515.0,United Kingdom
492439,578118,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,11/23/11 10:08,4.157460872827633,12955.0,United Kingdom
503974,578941,23263,SET OF 3 WOODEN HEART DECORATIONS,1,11/27/11 13:26,1.761635963062556,16024.0,United Kingdom
330773,565927,84843,WHITE SOAP RACK WITH 2 BOTTLES,4,9/8/11 10:08,8.385387184177768,,EIRE
69994,541995,20675,BLUE POLKADOT BOWL,8,1/25/11 9:58,1.761635963062556,13158.0,United Kingdom
322848,565234,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,9/2/11 9:38,1.1697262794735372,,United Kingdom
